Code,Name
03019190,Altele
0301919011,"Cântărind cel mult 1,2 kg fiecare"
0301919019,Altele
0301919090,Altele
030192,Anghile (Anguilla spp.)
03019210,Cu lungimea mai mică de 12 cm
03019230,"Cu lungimea de minimum 12 cm, dar mai mică de 20 cm"
03019290,Cu lungimea de minimum 20 cm
030193,"Crapi (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
030194,"Ton roșu de Atlantic și ton roșu de Pacific (Thunnus thynnus, Thunnus orientalis)"
03019410,Toni roșii de Atlantic (Thunnus thynnus)
03019490,Toni roșii de Pacific (Thunnus orientalis)
030195,Toni roșii din sud (Thunnus maccoyii)
030199,Altele
03019911,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus), somoni de Atlantic (Salmo salar) și lostriță (Hucho hucho)"
0301991140,Somoni de Atlantic (Salmo salar)
0301991180,Altele
03019917,Altele
03019985,Altele
0301998510,Rechini cu spini (Squalus spp)
0301998522,Lupi de mare (Dicentrarchus labrax)
0301998530,Rechinul Scrumbiilor (Lamna nasus)
0301998540,Halibut negru (Reinhardtius hippoglossoides)
0301998550,Halibut de Atlantic (Hippoglossus hippoglossus)
0301998560,Dorade regale (Sparus aurata)
0301998570,Pește-spadă (Xiphias gladius)
0301998575,Toni grași (Thunnus obesus)
0301998580,Dorada de mare din specia Dentex dentex sau Pagellus spp.
0301,Pești vii
030191,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
030192,Anghile (Anguilla spp.)
030193,"Crapi (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
030194,"Ton roșu de Atlantic și ton roșu de Pacific (Thunnus thynnus, Thunnus orientalis)"
030195,Toni roșii din sud (Thunnus maccoyii)
030199,Altele
03019985,Altele
0301998510,Rechini cu spini (Squalus spp)
0301998522,Lupi de mare (Dicentrarchus labrax)
0301998530,Rechinul Scrumbiilor (Lamna nasus)
0301998540,Halibut negru (Reinhardtius hippoglossoides)
0301998550,Halibut de Atlantic (Hippoglossus hippoglossus)
0301998560,Dorade regale (Sparus aurata)
0301998570,Pește-spadă (Xiphias gladius)
0301998575,Toni grași (Thunnus obesus)
0301998580,Dorada de mare din specia Dentex dentex sau Pagellus spp.
0301998590,Altele
0302,"Pește proaspăt sau refrigerat, cu excepția fileului de pește și a cărnii de pește de la poziția 0304"
030211,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
03021110,Din specia Oncorhynchus apache sau Oncorhynchus chrysogaster
03021120,"Din specia Oncorhynchus mykiss, cu cap și branhii, eviscerați, cântărind peste 1,2 kg fiecare sau fără cap și fără branhii, eviscerați, cântărind peste 1 kg fiecare"
0302112010,Destinați prelucrării
0302112090,Altele
03021180,Altele
0302118011,"Sub formă de pește întreg (cu cap), cu sau fără branhii, eviscerat sau nu, cântărind cel mult 1,2 kg fiecare; fără cap, cu sau fără branhii, eviscerat sau nu, cântărind cel mult 1 kg fiecare"
0302118019,Altele
0302118090,Altele
030213,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus)"
030214,Somon de Atlantic (Salmo salar) și lostriță (Hucho hucho)
0302140010,Somon de Atlantic (Salmo salar)
0302140090,Lostriță (Hucho hucho)
030219,Altele
030221,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)"
03022110,Halibut negru (Reinhardtius hippoglossoides)
03022130,Halibut de Atlantic (Hippoglossus hippoglossus)
03022190,Halibut de Pacific (Hippoglossus stenolepis)
030222,Cambula (Pleuronectes platessa)
030223,Calcan (Solea spp.)
030224,Calcani (Psetta maxima)
030229,Altele
03022910,Calcani mici (Lepidorhombus spp.)
03022980,Altele
030231,"Toni albi sau ""germon"" (Thunnus alalunga)"
03023110,Destinați fabricării industriale a produselor care fac obiectul poziției 1604
03023190,Altele
030232,Toni cu aripioare galbene (Thunnus albacares)
03023210,Destinați fabricării industriale a produselor care fac obiectul poziției 1604
03023290,Altele
030233,Pești săritori (bonite cu abdomenul vărgat) (Katsuwonus pelamis)
03023310,Destinați fabricării industriale a produselor care fac obiectul poziției 1604
03023390,Altele
0302,"Pește proaspăt sau refrigerat, cu excepția fileului de pește și a cărnii de pește de la poziția 0304"
030231,"Toni albi sau ""germon"" (Thunnus alalunga)"
030232,Toni cu aripioare galbene (Thunnus albacares)
030233,Pești săritori (bonite cu abdomenul vărgat) (Katsuwonus pelamis)
030234,Toni grași (Thunnus obesus)
03023410,Destinați fabricării industriale a produselor care fac obiectul poziției 1604
03023490,Altele
030235,"Ton roșu de Atlantic și ton roșu de Pacific (Thunnus thynnus, Thunnus orientalis)"
03023511,Destinați fabricării industriale a produselor care fac obiectul poziției 1604
03023519,Altele
03023591,Destinați fabricării industriale a produselor care fac obiectul poziției 1604
03023599,Altele
030236,Toni roșii din sud (Thunnus maccoyii)
03023610,Destinați fabricării industriale a produselor care fac obiectul poziției 1604
03023690,Altele
030239,Altele
03023920,Destinați fabricării industriale a produselor care fac obiectul poziției 1604
03023980,Altele
030241,"Heringi (Clupea harengus, Clupea pallasii)"
030242,Anșoa (Engraulis spp.)
030243,"Sardine (Sardina pilchardus, Sardinops spp.), sardinele (Sardinella spp.), șprot (Sprattus sprattus)"
03024310,Sardine din specia Sardina pilchardus
03024330,Sardine din genul Sardinops; sardinele (Sardinella spp.)
03024390,Șproturi (Sprattus sprattus)
030244,"Scrumbii (Scomber scombrus, Scomber australasicus, Scomber japonicus)"
0302440010,Scrumbii (Scomber scombrus)
0302440090,Altele
030245,Stavrizi (Trachurus spp.)
03024510,Stavrid de Atlantic (Trachurus trachurus)
03024530,Stavrid chilian (Trachurus murphyi)
03024590,Altele
0302459010,Stavrizi (Caranx trachurus)
0302459090,Altele
030246,Cobie (Rachycentron canadum)
030247,Pește-spadă (Xiphias gladius)
030249,Altele
03024911,Destinați fabricării industriale a produselor de la poziția 1604
03024919,Altele
0302,"Pește proaspăt sau refrigerat, cu excepția fileului de pește și a cărnii de pește de la poziția 0304"
030241,"Heringi (Clupea harengus, Clupea pallasii)"
030242,Anșoa (Engraulis spp.)
030243,"Sardine (Sardina pilchardus, Sardinops spp.), sardinele (Sardinella spp.), șprot (Sprattus sprattus)"
030244,"Scrumbii (Scomber scombrus, Scomber australasicus, Scomber japonicus)"
030245,Stavrizi (Trachurus spp.)
030246,Cobie (Rachycentron canadum)
030247,Pește-spadă (Xiphias gladius)
030249,Altele
03024990,Altele
030251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
03025110,Din specia Gadus morhua
0302511020,Destinati prelucrarii (transformarii)
0302511080,Altele
03025190,Altele
0302519010,Destinati prelucrarii industriale
0302519090,Altele
030252,Eglefin (Melanogramnus aeglefinus)
0302520010,"Fără cap și fără branhii, eviscerat, destinat prelucrării"
0302520090,Altele
030253,Cod negru (Pollachius virens)
030254,"Merluciu (Merluccius spp., Urophycis spp.)"
03025411,Pești marini din specia Merluccius capensis sau Merluccius paradoxus
03025415,Pești marini din specia Merluccius australis
03025419,Altele
0302541910,Pesti marini din specia (Merluccius bilinearis) (merlani argintii)
0302541920,Merlani din specia Merluccius merluccius
0302541990,Altele
03025490,Pești marini din genul Urophycis
030255,Pește marin de Alaska (Theragra chalcogramma)
030256,"Merlani albaștri (Micromesistius poutassou, Micromesistius australis)"
0302560010,Merlani albaștri (Micromesistius poutassou)
0302560020,Merlani albaștri sudici (Micromesistius australis)
030259,Altele
03025910,Cod arctic (Boreogadus saida)
0302591010,Destinati prelucrarii (transformarii)
0302591090,Altele
03025920,Merlani (Merlangus merlangus)
03025930,Polac (Pollachius pollachius)
03025940,Mihalți-de-mare (Molva spp.)
03025990,Altele
030271,Tilapia (Oreochromis spp.)
030272,"Specii de Anarhicatide (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
0302,"Pește proaspăt sau refrigerat, cu excepția fileului de pește și a cărnii de pește de la poziția 0304"
030271,Tilapia (Oreochromis spp.)
030272,"Specii de Anarhicatide (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
030273,"Crapi (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
030274,Anghile (Anguilla spp.)
030279,Altele
030281,Câini de mare și alte specii de rechini
03028115,Câini de mare (Squalus acanthias) și rechini pisică (Scyliorhinus spp.)
03028130,Rechinul Scrumbiilor (Lamna nasus)
03028140,Rechin albastru (Prionace glauca)
03028180,Altele
030282,Pisici și vulpi-de-mare (Rajidae)
030283,"""Toothfish"" (Dissostichus spp.)"
030284,Lupi de mare (Dicentrarchus spp.)
03028410,Lupi de mare (Dicentrarchus labrax)
03028490,Altele
030285,Pagrus (Sparidae)
03028510,Dorada de mare din specia Dentex dentex sau Pagellus spp.
03028530,Dorade regale (Sparus aurata)
03028590,Altele
030289,Altele
03028910,De apă dulce
03028921,Destinați fabricării industriale a produselor care fac obiectul poziției 1604
03028929,Altele
03028931,Din specia Sebastes marinus
03028939,Altele
0302893910,Din specia Sebastes mentella
0302893990,Altele
03028940,Pești din specia Brama (Brama spp.)
03028950,Peşte-undiţar (Lophius spp.)
03028960,Țipari roz (Genypterus blacodes)
03028990,Altele
0302899030,"Pesti din specia (Lutjanus purpureus), destinati prelucrarii"
0302899040,Pesti din specia Kathetostoma giganteum
0302,"Pește proaspăt sau refrigerat, cu excepția fileului de pește și a cărnii de pește de la poziția 0304"
030281,Câini de mare și alte specii de rechini
030282,Pisici și vulpi-de-mare (Rajidae)
030283,"""Toothfish"" (Dissostichus spp.)"
030284,Lupi de mare (Dicentrarchus spp.)
030285,Pagrus (Sparidae)
030289,Altele
03028910,De apă dulce
03028940,Pești din specia Brama (Brama spp.)
03028950,Peşte-undiţar (Lophius spp.)
03028960,Țipari roz (Genypterus blacodes)
03028990,Altele
0302899030,"Pesti din specia (Lutjanus purpureus), destinati prelucrarii"
0302899040,Pesti din specia Kathetostoma giganteum
0302899080,Hupa (Boops boops)
0302899090,Altele
030291,"Ficat, icre și lapți"
0302910010,"De heringi din speciile (Clupea harengus, Clupea pallasii)"
0302910030,de somon
0302910040,De stiuca
0302910050,De toni grasi de Atlantic (Thunnus obesus)
0302910096,"Icre, destinate prelucrării"
0302910097,Altele
030292,Înotătoare de rechin
0302920010,de câini de mare (Squalus acanthias)
0302920020,de rechini pisică (Scyliorhinus spp.)
0302920090,Altele
030299,Altele
0302990011,Din specia Oncorhynchus apache sau Oncorhynchus chrysogaster
0302990019,Altele
0302990020,"Scrumbii (Scomber scombrus, Scomber australasicus, Scomber japonicus)"
0302990030,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus)"
0302990040,Somon de Atlantic (Salmo salar) și lostriță (Hucho hucho)
0302990045,Alte salmonide
0302990050,Sebaste (Sebastes spp.)
0302990055,"Heringi (Clupea harengus, Clupea pallasii)"
0302990060,"Merluciu (Merluccius spp., Urophycis spp.)"
0302990065,Cod negru (Pollachius virens)
0302990071,Halibut de Pacific (Hippoglossus stenolepis)
0302990079,Altele
0302990080,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0302990085,Eglefin (Melanogramnus aeglefinus)
0302990090,Altele
0302,"Pește proaspăt sau refrigerat, cu excepția fileului de pește și a cărnii de pește de la poziția 0304"
030291,"Ficat, icre și lapți"
030292,Înotătoare de rechin
030299,Altele
0302990020,"Scrumbii (Scomber scombrus, Scomber australasicus, Scomber japonicus)"
0302990030,"Somoni de Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus)"
0302990040,Somon de Atlantic (Salmo salar) și lostriță (Hucho hucho)
0302990045,Alte salmonide
0302990050,Sebaste (Sebastes spp.)
0302990055,"Heringi (Clupea harengus, Clupea pallasii)"
0302990060,"Merluciu (Merluccius spp., Urophycis spp.)"
0302990065,Cod negru (Pollachius virens)
0302990080,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
0302990085,Eglefin (Melanogramnus aeglefinus)
0302990090,Altele
0303,"Pești congelați, cu excepția fileurilor de pește și a cărnii de pește de la poziția 0304"
030311,Somon roșu (Oncorhynchus nerka)
0303110020,"Fără cap și eviscerat, destinat prelucrării"
0303110080,Altele
030312,"Alți somoni de Pacific (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou și Oncorhynchus rhodurus)"
0303120020,"Oncorhynchus kisutch, Oncorhynchus keta și Oncorhynchus tschawytscha, fără cap și eviscerat, destinat prelucrării"
0303120080,Altele
030313,Somon de Atlantic (Salmo salar) și lostriță (Hucho hucho)
0303130010,Somon de Atlantic (Salmo salar)
0303130090,Lostriță (Hucho hucho)
030314,"Păstrăvi (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache și Oncorhynchus chrysogaster)"
